time,mag1,mag2,mag3,mag4,mag5,mag6,mag7,mag8
1599267544.8499672,1,2,3,4,5,6,7,8
2.0806751251220703,490,489,497,488,496,500,506,509
2.1829843521118164,489,489,497,488,497,501,505,510
2.2851786613464355,489,489,497,488,496,501,505,510
2.387519359588623,489,490,497,488,497,501,506,509
2.4891746044158936,489,489,497,488,496,500,505,509
2.5923449993133545,489,489,497,488,496,501,505,510
2.6944329738616943,490,489,498,488,496,500,505,510
2.7965784072875977,489,489,497,488,497,500,505,509
2.899367094039917,489,489,497,488,497,501,505,509
3.001995801925659,489,489,498,488,496,500,505,509
3.104198932647705,489,489,497,488,496,500,505,509
3.206817150115967,489,489,497,488,496,501,505,509
3.3051464557647705,489,489,497,488,496,500,505,509
3.4069738388061523,489,489,497,488,496,501,505,509
3.5099756717681885,489,489,497,488,496,500,505,509
3.612521171569824,489,489,497,488,497,501,505,510
3.7148325443267822,489,489,497,488,496,501,506,509
3.81683087348938,489,489,497,487,496,501,505,509
3.918950080871582,489,489,497,487,496,501,505,510
4.022005796432495,489,489,497,488,496,501,506,509
4.124225616455078,489,489,497,487,496,500,505,510
4.226341962814331,489,489,497,487,496,501,505,509
4.329319715499878,489,489,497,487,496,501,506,509
4.431785821914673,489,489,497,487,497,501,505,509
4.534023761749268,489,489,497,487,496,501,505,509
4.636158466339111,489,489,497,487,496,500,505,509
4.738080978393555,489,489,497,487,496,501,505,509
4.841028928756714,489,488,497,488,496,501,504,508
4.943640470504761,489,489,497,487,496,501,505,509
5.046087980270386,489,489,497,487,496,501,505,509
5.148014783859253,489,489,497,488,496,500,505,509
5.250696420669556,489,489,497,487,496,500,505,509
5.348940849304199,489,489,497,487,496,500,505,509
5.451683759689331,489,489,497,487,496,500,506,508
5.554027557373047,489,489,497,487,496,501,505,509
5.6559906005859375,489,489,497,488,496,500,505,509
5.759165525436401,489,489,497,487,496,501,505,509
5.861048936843872,488,489,497,487,496,501,505,509
5.963329076766968,489,489,497,487,496,500,505,509
6.066291093826294,489,489,498,487,496,501,505,509
6.1685473918914795,489,489,497,487,496,501,505,509
6.2705159187316895,489,490,497,487,496,501,505,509
6.373347043991089,489,489,497,487,496,501,505,509
6.4754416942596436,489,490,497,487,496,501,505,509
6.578307151794434,489,489,497,488,497,501,505,509
6.679953336715698,489,489,497,488,496,501,505,508
6.782574415206909,489,489,497,487,496,501,505,508
6.885170221328735,489,489,497,487,496,501,505,508
6.987639904022217,489,490,497,487,496,500,505,508
7.08936333656311,489,489,497,487,496,501,505,508
7.192623853683472,489,489,496,487,497,501,505,508
7.290956974029541,489,489,497,487,497,501,504,508
7.393752336502075,489,489,497,487,496,500,505,508
7.495079517364502,489,489,496,487,496,501,505,509
7.598039150238037,489,490,497,487,496,500,505,509
7.700472354888916,489,489,497,487,497,500,505,509
7.802584409713745,489,489,496,487,496,500,505,509
7.9053449630737305,489,489,497,488,496,501,505,508
8.008081197738647,489,489,497,487,496,500,505,508
8.110383987426758,489,490,497,487,496,501,504,508
8.21223497390747,489,490,497,487,496,500,504,508
8.315172910690308,489,490,497,487,496,501,504,508
8.41696047782898,489,489,496,487,496,501,504,508
8.519306898117065,489,489,496,487,496,500,504,508
8.622261762619019,489,489,496,487,496,501,504,508
8.724391222000122,489,490,496,487,496,501,504,508
8.826558589935303,489,489,496,487,496,500,504,508
8.929494619369507,489,490,497,487,496,500,504,507
9.031571626663208,490,490,497,487,497,501,504,507
9.134299755096436,489,490,497,487,497,500,504,507
9.236350297927856,489,490,497,487,496,500,504,507
9.334413766860962,490,489,497,488,496,500,504,507
9.437245607376099,489,489,497,487,496,500,504,507
9.540102481842041,490,489,497,487,496,500,504,507
9.64158296585083,490,490,497,487,496,500,504,507
9.744574308395386,490,490,497,487,496,500,504,507
9.84740424156189,489,490,496,488,496,500,504,507
9.948833227157593,489,490,497,487,496,500,504,507
10.051959991455078,490,490,496,487,496,500,503,507
10.154218435287476,490,490,497,488,496,500,503,507
10.256748676300049,489,490,496,487,496,501,503,507
10.359124898910522,489,490,497,488,497,500,504,507
10.461575508117676,490,490,497,488,496,500,503,507
10.56367039680481,490,490,496,488,496,500,503,506
10.666176319122314,490,490,497,488,496,500,503,506
10.768790245056152,490,490,496,488,497,500,503,506
10.871128797531128,490,490,496,488,497,501,503,507
10.973135471343994,490,490,497,488,496,500,503,506
11.075967788696289,490,490,496,488,496,500,503,506
11.178452968597412,489,490,497,488,496,501,503,506
11.280525207519531,489,490,496,488,496,501,503,507
11.378616333007812,490,490,497,488,497,500,503,506
11.481335401535034,490,490,497,488,496,500,503,506
11.58426570892334,490,490,497,488,496,500,503,506
11.686480522155762,490,490,497,488,496,500,504,506
11.788438081741333,490,490,497,488,496,500,503,506
11.891100645065308,490,490,497,488,497,500,503,506
11.993408203125,489,490,497,488,496,500,503,506
12.095885515213013,490,489,497,488,496,500,503,506
12.198265552520752,489,490,497,488,497,500,503,506
12.300829887390137,490,490,497,488,496,500,502,506
12.402541637420654,490,490,497,488,496,500,503,505
12.505626678466797,490,491,496,488,496,500,503,506
12.608102083206177,490,490,496,488,496,500,503,505
12.710643768310547,490,490,497,488,496,500,502,505
12.812903881072998,490,490,496,488,496,499,502,506
12.914974927902222,490,490,497,488,496,499,502,506
13.017813205718994,490,490,497,488,496,500,502,506
13.120301008224487,489,490,497,488,496,499,502,506
13.222689151763916,490,490,497,488,496,500,502,505
13.325098514556885,490,490,497,488,496,500,502,505
13.42282748222351,490,490,497,488,496,499,502,506
13.52588677406311,490,490,497,488,496,500,502,505
13.62824273109436,490,490,497,488,496,499,502,505
13.730403900146484,490,490,497,488,496,499,502,505
13.832928895950317,490,490,497,488,496,499,502,505
13.935512065887451,490,490,497,488,497,499,502,505
14.037753820419312,490,490,497,488,496,499,502,504
14.140101671218872,490,490,497,488,497,500,502,505
14.24258279800415,490,490,497,489,496,499,502,504
14.344309329986572,490,490,497,489,496,499,502,504
14.447561264038086,490,490,497,488,496,499,502,504
14.549610614776611,489,490,497,488,496,499,501,505
14.652286291122437,490,490,497,488,496,499,501,504
14.754510402679443,490,490,496,488,497,499,502,505
14.85654902458191,490,490,497,488,497,499,501,504
14.959494352340698,489,490,497,488,496,499,501,504
15.061590433120728,490,490,497,489,496,499,501,504
15.16380786895752,490,490,497,489,496,499,502,504
15.26667857170105,490,490,497,488,497,499,501,504
15.369147300720215,490,490,497,489,496,499,501,504
15.467040538787842,490,490,497,489,496,499,501,503
15.569971084594727,490,490,497,488,497,499,501,504
15.671934843063354,490,490,497,488,496,499,501,503
15.77442717552185,490,490,497,489,496,499,501,504
15.877060890197754,489,490,497,488,496,499,501,503
15.979095935821533,489,490,497,489,496,499,501,503
16.08180570602417,489,490,497,489,496,498,501,503
16.183982849121094,489,490,497,488,497,498,500,503
16.286278247833252,490,489,497,489,496,498,500,503
16.388562440872192,490,490,497,489,497,498,500,503
16.492244005203247,490,490,497,489,496,499,500,503
16.593478441238403,489,490,497,489,496,498,500,503
16.696555376052856,489,490,497,488,497,498,500,503
16.79842185974121,489,490,497,488,497,498,500,503
16.90113592147827,489,490,497,489,497,498,500,503
17.003331184387207,490,489,497,488,497,498,500,503
17.10522150993347,489,490,497,488,497,498,500,503
17.208354473114014,489,490,497,488,496,499,500,503
17.3104145526886,489,490,497,488,497,498,500,502
17.413508415222168,489,489,497,488,496,498,500,502
17.511693954467773,489,490,497,489,497,498,500,502
17.61327075958252,489,489,497,488,497,499,500,502
17.716416358947754,489,489,497,488,496,498,500,502
17.819037199020386,489,489,496,488,497,498,500,502
17.921218872070312,489,489,497,488,497,498,500,502
18.023691415786743,489,489,497,489,496,498,500,503
18.12634015083313,489,489,496,488,496,498,500,502
18.228108644485474,490,489,496,488,496,498,500,502
18.330899000167847,489,489,496,488,497,498,500,502
18.432868480682373,489,489,497,488,496,498,500,502
18.53563404083252,489,489,496,488,497,499,499,502
18.637321949005127,489,489,496,488,497,498,499,502
18.740047216415405,489,489,497,487,496,499,499,502
18.842772960662842,489,489,497,488,497,498,500,502
18.944532871246338,489,490,496,488,496,498,500,502
19.047225952148438,489,489,497,487,497,499,499,502
19.14995312690735,489,489,496,488,496,498,499,502
19.25171136856079,489,489,496,488,496,498,499,502
19.35443949699402,489,489,496,488,496,498,500,502
19.45713210105896,489,489,496,487,496,498,500,502
19.554869174957275,488,489,496,488,496,498,499,502
19.657596111297607,489,489,496,488,496,498,499,502
19.76035213470459,489,489,496,487,496,498,499,501
19.862874031066895,489,489,496,487,496,498,499,502
19.96463441848755,489,489,496,487,496,498,499,502
20.06732702255249,489,489,496,487,497,498,499,502
20.170084476470947,489,489,496,487,497,498,499,502
20.271815299987793,489,489,496,487,496,498,499,502
20.37453818321228,489,489,496,487,496,498,499,502
20.477267265319824,489,489,496,487,496,498,499,501
20.578990936279297,488,489,496,487,496,498,499,501
20.68226981163025,489,489,496,488,496,498,500,502
20.78463315963745,489,489,496,488,496,498,499,502
20.88651943206787,489,489,496,487,496,498,499,502
20.988980054855347,488,489,497,487,496,497,499,502
21.09097647666931,488,489,496,488,496,498,499,502
21.193577766418457,488,489,496,487,496,498,499,502
21.295717000961304,488,489,496,487,496,498,499,502
21.39868450164795,488,489,497,488,496,498,499,502
21.500706434249878,488,489,497,487,496,497,499,501
21.599760055541992,488,489,497,487,496,498,499,502
21.701486110687256,488,489,496,487,496,498,499,502
21.804784297943115,488,489,496,487,497,498,499,501
21.90698528289795,488,489,496,487,496,498,499,501
22.009069681167603,488,489,496,487,496,498,499,502
22.111809730529785,488,489,496,487,496,497,499,502
22.21375298500061,489,489,496,487,496,498,499,502
22.316610097885132,488,489,496,487,497,498,499,502
22.418399572372437,488,489,496,487,497,498,499,502
22.521417379379272,489,488,497,487,497,498,499,502
22.623194932937622,488,489,496,486,496,498,499,502
22.725900888442993,488,489,496,487,497,498,499,502
22.828630924224854,488,488,496,486,497,498,499,502
22.930323362350464,489,489,496,486,497,498,499,502
23.033088207244873,488,488,496,487,497,498,499,502
23.13582730293274,488,489,496,487,497,498,499,502
23.237536191940308,489,488,497,486,497,498,499,502
23.340281009674072,488,489,496,486,497,498,499,502
23.442988634109497,488,488,496,487,497,498,499,502
23.544681072235107,488,488,496,486,497,498,499,502
23.64345097541809,488,489,496,487,497,498,499,502
23.746154069900513,488,489,496,487,497,498,500,502
23.84788227081299,488,489,496,486,497,498,499,502
23.95095467567444,488,488,496,487,496,498,499,502
24.052703142166138,489,489,496,487,497,498,499,502
24.155980348587036,488,488,496,486,496,498,499,502
24.257718801498413,488,489,496,487,497,498,499,502
24.36044955253601,488,489,497,486,497,498,499,502
24.4625461101532,488,488,496,487,497,498,499,502
24.565525770187378,488,488,496,487,496,498,500,502
24.66742444038391,488,489,496,487,497,498,499,502
24.770090579986572,488,488,497,486,497,498,499,502
24.872426986694336,488,488,496,487,497,499,499,502
24.974917888641357,488,489,496,487,497,498,499,502
25.077574968338013,488,488,497,487,496,498,499,502
25.179638624191284,488,489,496,487,497,498,499,502
25.281864881515503,489,488,497,487,497,499,499,502
25.384804248809814,489,489,496,487,497,498,499,502
25.486712217330933,488,489,496,487,497,498,499,503
25.589202880859375,488,489,496,487,497,498,499,502
25.688011407852173,489,489,496,487,497,498,500,502
25.790083408355713,488,489,496,487,497,498,499,502
25.89223575592041,489,489,497,487,497,498,499,502
25.99514865875244,489,489,496,487,497,498,499,502
26.097384452819824,488,489,496,487,497,498,499,502
26.19967555999756,488,489,497,487,497,498,499,502
26.30192232131958,488,489,497,487,497,498,500,502
26.405131578445435,488,489,496,487,497,498,499,502
26.507041692733765,488,489,496,487,497,498,499,502
26.609029531478882,488,489,496,487,497,498,499,502
26.711848497390747,488,489,496,487,497,498,499,502
26.81385588645935,488,489,497,488,497,498,500,502
26.91672658920288,489,490,497,487,497,498,499,502
27.019088983535767,488,489,497,487,497,498,500,502
27.121715307235718,489,489,497,487,497,498,499,502
27.2240629196167,488,489,497,487,497,498,499,502
27.32650113105774,489,489,497,487,497,498,499,503
27.42884063720703,489,489,497,487,497,498,500,502
27.530882596969604,489,489,497,487,497,498,499,503
27.633495092391968,488,489,496,487,497,498,499,502
27.732078790664673,488,489,497,487,497,498,499,502
27.834446668624878,489,489,497,487,497,498,499,502
27.936381101608276,489,489,497,487,497,498,500,502
28.039523601531982,489,489,497,487,497,498,500,502
28.14215350151062,489,489,497,488,497,498,500,502
28.24392032623291,489,489,497,488,497,498,500,502
28.346460819244385,489,489,497,487,497,499,500,502
28.448965072631836,489,489,497,487,497,498,499,502
28.55081582069397,489,489,497,487,497,498,500,502
28.653826475143433,489,489,497,488,497,498,500,502
28.756192922592163,488,489,497,487,497,499,499,502
28.858800411224365,488,489,497,488,497,498,500,502
28.960960626602173,488,489,497,487,497,498,499,502
29.063413858413696,489,489,497,487,497,498,500,502
29.165491342544556,489,489,497,487,497,498,500,502
29.267431020736694,489,489,497,487,497,498,500,502
29.37068462371826,489,489,497,487,497,498,500,503
29.47228240966797,488,489,497,487,497,498,500,502
29.575465440750122,490,489,497,487,497,499,499,502
29.677734851837158,489,489,497,487,497,498,500,502
29.776609659194946,488,489,497,487,497,498,500,502
29.87808585166931,489,489,497,487,497,498,500,502
29.981147527694702,489,489,497,487,497,498,500,503
30.08337712287903,489,489,497,487,497,499,500,503
30.18551254272461,489,489,497,487,497,498,500,503
30.288240909576416,489,489,497,487,497,498,500,502
30.39061665534973,489,489,497,487,497,498,500,502
30.49306869506836,489,489,497,487,497,498,500,503
30.595364570617676,489,489,497,487,497,498,500,502
30.698055267333984,489,489,497,487,497,498,499,502
30.8000431060791,489,489,497,487,497,498,500,502
30.90259623527527,488,489,497,487,497,498,500,502
31.005008697509766,489,489,497,487,497,498,500,503
31.107428073883057,489,489,497,487,497,498,500,503
31.20965838432312,489,489,497,487,497,499,500,503
31.312365531921387,489,489,497,487,497,498,500,503
31.414392232894897,489,489,497,487,497,498,500,503
31.51669669151306,489,489,497,487,497,498,500,502
31.61954641342163,489,489,497,488,496,498,500,502
31.721686601638794,489,489,497,487,497,498,500,503
31.82039165496826,489,489,497,488,496,498,500,502
31.92271852493286,489,489,497,487,497,498,500,502
32.024922370910645,489,489,497,487,497,498,499,502
32.12691354751587,489,490,498,488,497,498,499,502
32.2297420501709,489,489,497,488,497,498,500,502
32.33222055435181,489,489,497,487,497,498,500,503
32.434485912323,489,489,497,487,497,498,499,502
32.53737449645996,489,489,497,488,497,498,499,502
32.6392936706543,489,489,497,487,497,498,499,502
32.74145174026489,489,489,497,488,496,498,499,502
32.84437108039856,489,490,497,488,496,498,500,502
32.94681715965271,488,489,497,487,496,498,499,502
33.04847264289856,489,489,497,487,496,497,499,502
33.15164256095886,489,490,497,488,496,497,499,502
33.25372815132141,490,489,497,488,496,498,499,502
33.356428384780884,489,490,497,488,496,497,499,502
33.458566427230835,489,489,496,488,496,497,499,502
33.56124830245972,489,489,497,488,496,497,499,502
33.6632719039917,489,489,497,487,496,498,499,502
33.765636920928955,489,489,497,487,496,497,499,502
33.86470937728882,489,490,497,488,496,497,499,501
33.96665406227112,489,489,497,488,496,497,499,501
34.06911110877991,489,489,497,488,496,497,499,501
34.17155385017395,489,489,497,488,496,497,499,501
34.27348446846008,489,489,497,488,496,497,499,502
34.37635350227356,489,489,497,488,496,498,499,501
